num_doc,tipo_doc,canal,cod_dispositivo,num_trx
-1350575477790684474,1,POS,13614904,1
2642047775445319043,1,POS,10305233,1
2897967407162176948,1,POS,15180151,1
7497025041483308553,1,POS,10305233,9
2529817608840652478,1,POS,10932812,2
-1154216772263545047,1,POS,15626161,6
-5035969756482240737,1,POS,10321651,2
-7322039517938635018,1,POS,13430582,1
2746663989685880043,1,POS,10332138,1
-87024915774624590,1,POS,15150857,1
-9111088387403151886,1,POS,13637343,1
-6049091080832975426,1,POS,10599348,2
-4456376488741115746,1,POS,12418984,2
4373349805311056940,1,POS,11250099,2
2897967407162176948,1,POS,14740138,1
-1563466309425491643,1,POS,14902415,2
-6726370227487071299,1,POS,12176988,4
-8698850269047705370,1,POS,13051131,1
-6908200477250438504,1,POS,13333372,9
2625150020608562762,1,POS,10712255,1
-8375888987649203796,1,POS,10297513,1
3896896968695392612,1,POS,12370698,14
4122068294359171319,1,POS,14310304,1
-5952193859738193296,1,POS,11125515,1
-3740314040996428592,1,POS,13274311,1
4148434517539917724,1,POS,14264030,1
1416015409054297758,1,POS,11649464,1
-3935783983640216344,1,POS,14772800,1
6452336743067765199,1,POS,15443005,1
2897967407162176948,1,POS,13634605,21
9060363844036564361,1,POS,11974011,14
-6761170044278038912,1,POS,13318233,1
2925924305594755158,1,POS,13220090,1
-8292926387033166788,1,POS,12182556,5
8187277605736412225,1,POS,15476542,1
6557549308929740184,1,POS,13293782,1
-6806935765734096567,2,POS,12302386,1
-5720750156288144948,1,POS,10932812,1
5298064405472686005,1,POS,10336139,5
-4720990395795836959,1,POS,10925824,2
3949050160426632961,1,POS,15390644,2
-6572246366476215471,1,POS,14299911,1
-1607944363587844069,1,POS,10932812,1
2093317952143198707,1,POS,10816205,1
-3579069137019478749,1,POS,15553407,2
-3725548944479039869,1,POS,15463490,1
3916303089435597842,1,POS,14339592,1
-7394788927051839319,1,POS,12302378,1
956540030589798895,1,POS,13443601,1
8792815523867492850,1,POS,11019502,1
-8606387067991254987,1,POS,12467403,1
4555477454789741253,1,POS,12302386,1
1038208892788007558,1,POS,12822904,1
736903568401773328,1,POS,10315497,2
-7020300459559789010,1,POS,12395919,1
-3031881313825767890,1,POS,14457493,6
5070830870568127290,1,POS,10683134,2
-7665301689859319881,1,POS,13575071,2
3698756310822711626,1,POS,12351425,1
-8804792444315738258,1,POS,13575071,4
689859962452776398,1,POS,10327682,1
1308017321024329561,1,POS,14050801,1
3448908225338917045,1,POS,13957451,1
1616855829661862778,1,POS,14374482,1
-2203220401521565846,1,POS,10327682,8
8689004540380234623,1,POS,15393309,1
-5649383352972193638,1,POS,14015341,2
-5904233109931049861,1,POS,13904826,2
66685761422624299,1,POS,11262896,3
714543037155044598,1,POS,12492062,1
-471417543593190963,1,POS,15262850,1
6710341586596516894,1,POS,14204101,1
8336549151722940908,1,POS,13336474,2
-6712264584891072055,1,POS,13333372,1
-8121640376150220959,1,POS,10932812,1
-3888058005044282336,1,POS,15020050,2
2207776718151940241,1,POS,13388707,2
-2115416703113769466,1,POS,11857968,1
-7754917455315408976,1,POS,11475787,1
1509744732998901180,1,POS,12152989,1
-5689754955381392678,1,POS,14669162,1
75761627077809586,1,POS,12152989,1
-8929856298258619438,1,POS,14089379,1
-9133856592611845723,1,POS,11174562,5
-1765739054379129538,1,POS,12652137,1
3899173980479626826,1,POS,14271746,2
8725333274514435631,1,POS,13956651,3
3467509281318045005,1,POS,14523468,2
4055705131524928180,1,POS,11833092,1
3949050160426632961,1,POS,14405161,1
7165392705183694189,1,POS,15322373,1
-1441662736349670906,1,POS,13814801,1
1464530165358933126,1,POS,12705331,1
-7259676170956872435,1,POS,11539806,1
3379985087258147963,1,POS,10909554,1
-6490935156550731113,1,POS,12467189,1
3631819253727732872,1,POS,13333372,1
3541707031286668934,1,POS,15230774,1
8539535499355865344,1,POS,11047263,1
3698756310822711626,1,POS,12928297,1
1308017321024329561,1,POS,10606739,4
-7322039517938635018,1,POS,14096267,2
8779889004615209993,1,POS,12971628,1
-1076773904980335023,1,POS,13029368,2
609027408240827268,1,POS,10336139,1
3411786627315886077,1,POS,14226500,2
-861847704253196976,1,POS,11322609,2
2718550451187592109,1,POS,14266936,16
-8483852310159462498,1,POS,14308845,1
4100146428389447051,1,POS,15262850,2
-5673450224434988631,1,POS,13575071,2
-9057021469270574073,1,POS,10305217,2
-3260908404371600693,1,POS,14594907,1
696757799857584553,1,POS,13680285,1
8001459995071139514,1,POS,15074149,1
-3554475159828859570,1,POS,13479274,1
4463682306383166197,1,POS,15460454,1
3265585071699239398,1,POS,12946182,2
8980508246806908955,1,POS,13388715,2
956540030589798895,1,POS,10766384,1
3018763405251342968,1,POS,13933551,1
662130901977615406,1,POS,14015341,5
3539339627033221084,1,POS,12057113,1
-9071396183662938151,1,POS,13425566,1
-163801428920534161,1,POS,14449789,6
5395479700339188232,1,POS,10973352,1
121597407437078367,1,POS,10707982,1
4555477454789741253,1,POS,11096278,12
6811462228345548416,1,POS,11805868,2
6357749787461156398,1,POS,15018195,1
-109591158799621998,1,POS,12370581,1
-5766645832029965298,1,POS,14292130,2
-584593722589695970,1,POS,10337640,1
5061715087231694158,1,POS,11608452,3
-39150111350595950,1,POS,14221592,2
-4177983059023293923,1,POS,10315497,2
-7457999930767499523,1,POS,11525417,1
3175114871055016135,1,POS,13670377,2
4588865645714137255,1,POS,15012818,1
-6153283584431571496,1,POS,12896338,10
8132330616169185471,1,POS,10468593,2
2951724425043402826,1,POS,13242227,2
-5191399064301822670,1,POS,11601705,2
-838563806792900383,1,POS,13065743,1
2835783709886319125,1,POS,10765014,2
-5347235584113806368,1,POS,12370557,17
119897878189145525,1,POS,14440739,1
-6943732889918790302,1,POS,13472063,2
3526637243526543792,1,POS,15249063,1
7927811274983002237,1,POS,14796775,1
6104338397925530961,1,POS,13333372,1
-6277842478669206390,1,POS,11631439,1
-7718996919878641199,1,POS,14664304,2
3457966150774542719,1,POS,10330041,1
1396774769453542853,1,POS,14962740,1
-8116351547607361369,1,POS,13151600,1
-7943285650839672001,1,POS,13589056,1
-6510513553269369885,1,POS,11952918,1
6743334185288527598,1,POS,13274394,1
-2659786579811731753,1,POS,13333372,1
8858349788624045818,1,POS,14561096,2
-8797754590894086256,1,POS,10765006,2
-899676963251081911,1,POS,14226500,1
-83771553553778480,1,POS,13933551,1
-5649383352972193638,1,POS,13425954,1
-7240048763917159906,1,POS,10606739,5
6115827045433053948,1,POS,15430937,1
-5985174128350819029,1,POS,13175864,1
3159663315714557982,1,POS,11000890,3
-4720990395795836959,1,POS,14469068,1
3091766977732037056,1,POS,10321651,1
-2642606125900151513,1,POS,14618946,1
-1916385064003931996,1,POS,10313583,36
-8804792444315738258,1,POS,14323208,1
-5675531380015678594,1,POS,13575071,2
8144651074848819642,1,POS,10602407,8
2475595930452087803,1,POS,12545596,1
-4499800117406681848,1,POS,11463007,2
4286862663314145690,1,POS,11322609,4
-3554475159828859570,1,POS,13575071,7
7716006063543891938,1,POS,13814801,2
5807856896861462797,1,POS,14204101,1
2150293759790921945,1,POS,15322241,1
6223057361415951034,1,POS,14772875,3
-8865640641578713130,1,POS,13371380,1
-2649425326280159936,1,POS,13472063,1
-870668042762901585,1,POS,11096278,1
8439935621702067366,1,POS,11125515,2
3676581317852600120,1,POS,11868718,1
-8404214605896093547,1,POS,15050206,2
-2987347347462499932,1,POS,12781589,1
3488368390699504555,1,POS,10564003,1
2642047775445319043,1,POS,14737191,3
-4220914389043643116,1,POS,10846426,1
-7614242453997732980,1,POS,10005643,1
-6507109842144577896,1,POS,11101730,1
-7895167950679382354,1,POS,13945928,1
8633438018896919549,1,POS,11646270,1
-6932234974842451571,1,POS,12955142,1
-7604705176666366976,1,POS,13970496,2
7720907715493012466,1,POS,11836103,1
-4606879006824321321,1,POS,12801197,1
2008903591411719782,1,POS,10005593,1
5413069401197941994,1,POS,11382314,1
8167427090102628270,1,POS,15262850,4
-490859784838188714,1,POS,14374482,5
8915805036236372011,1,POS,10932812,1
3581275027477818288,1,POS,12370524,1
3074014376817907786,1,POS,11810314,1
119897878189145525,1,POS,12609970,1
2670975567567331119,1,POS,15404437,1
4107599106459701499,1,POS,11014990,1
-3144094470777293874,1,POS,13350616,1
5721799854524891239,1,POS,10790590,15
3595870960267733087,1,POS,13819883,2
8725333274514435631,1,POS,11153657,1
-6140797904903806266,1,POS,11857968,3
566152347186695285,1,POS,11857968,1
4864035386666536877,1,POS,10916534,1
-5673450224434988631,1,POS,14862593,3
4164109167249713768,1,POS,12531620,2
183606144230124799,1,POS,13727250,1
-8609568955017904636,1,POS,12615407,1
-3084475552518969929,1,POS,14474415,2
747389200035898787,1,POS,11857968,1
641413278997871224,1,POS,15485907,2
-3765831630548519698,1,POS,13184932,2
-1574269972685353585,1,POS,11920162,1
-1583367736804944801,1,POS,13670963,1
3114209199672456730,1,POS,13274428,1
-7391059037210968551,1,POS,13254925,1
6498807501357468622,1,POS,13753298,1
1083153968624546739,1,POS,12228995,1
-8797754590894086256,1,POS,13575071,2
2835783709886319125,1,POS,10778520,7
-6453805880831292302,1,POS,13472063,2
-888181261015834472,1,POS,14787840,1
-6897316410614000589,1,POS,13333372,1
3581275027477818288,1,POS,13956735,1
4100146428389447051,1,POS,10908218,1
4632454390277821816,1,POS,13333372,1
-6140797904903806266,1,POS,15312713,1
-4496310332486990912,1,POS,13863717,1
-96378086916332718,1,POS,14214902,2
-2890018385661585744,1,POS,13612254,1
4562460328426492551,1,POS,10337640,2
-7984209021828536303,1,POS,13388715,3
-73201174088473549,1,POS,13637343,1
-8865640641578713130,1,POS,12886412,2
-3712943210689555478,1,POS,12660536,5
-5529859307494234363,1,POS,12470050,1
4783898959886789376,1,POS,13472063,1
-2085461753457744819,1,POS,14616353,1
7831996147852755916,1,POS,15390560,1
7424655378279051280,1,POS,15310956,1
-5565968660104638654,1,POS,11967114,1
6373859882019019157,1,POS,15390636,1
-8404214605896093547,1,POS,10313583,6
-9071396183662938151,1,POS,14411391,1
9220077217609243452,1,POS,13249230,1
9069221499125753817,1,POS,13017728,3
-1201941384375447546,1,POS,12778460,1
1240438092663303777,1,POS,12801189,1
3982846395081105054,1,POS,13274428,1
-3271445356077548923,1,POS,12370524,1
-174082363443057907,1,POS,10606739,3
4107599106459701499,1,POS,14740583,12
8001459995071139514,1,POS,10316214,1
-1838555826178786433,1,POS,13947387,1
761665820614981016,1,POS,11732088,28
8725333274514435631,1,POS,12951638,1
-2667026653155934435,1,POS,12931341,1
-730147643184290011,1,POS,14790844,2
7700848836881408170,1,POS,14523468,4
8273140315095231930,1,POS,13472063,2
-359009959420403586,1,POS,14226500,1
-4496310332486990912,1,POS,13758214,1
-2026103800927155990,1,POS,14046767,3
7274331853389085322,1,POS,15631690,1
-6191848936674516899,1,POS,11306693,11
-4760640149847683324,1,POS,13336474,2
-2607105838817889723,1,POS,12652137,2
-7457999930767499523,1,POS,12187878,1
-1806898992132211107,1,POS,14402804,1
-6728097953758113243,1,POS,10602407,1
-6742713784498754560,1,POS,13633730,1
5065438402352229542,1,POS,13370465,1
7772306563833753114,1,POS,15294804,1
6837255270919050559,1,POS,10305233,2
-5636156424799819709,1,POS,14276802,1
956540030589798895,1,POS,14978654,1
-5221515753336610046,1,POS,14405559,1
7452823493128709987,1,POS,14558506,2
692414260463426925,1,POS,12249629,1
-3876653755878427008,1,POS,14730741,1
2916589434299009746,1,POS,12370490,1
3676581317852600120,1,POS,12951638,7
-4569766240954429677,1,POS,11303609,2
1118105154346309743,1,POS,11601697,1
6557549308929740184,1,POS,15017163,1
-8251766315295553449,1,POS,14663603,1
-1098306024190830573,1,POS,14221626,1
-3467749209187492737,1,POS,12995585,3
-2680381904985761783,1,POS,11857968,1
5366864251704780990,1,POS,13957451,1
-3883709923542284891,1,POS,13333372,13
7943361692171090329,1,POS,11540085,10
-5689754955381392678,1,POS,13706023,3
-7425280954229685200,1,POS,15416704,9
-7604705176666366976,1,POS,14557672,1
3785376175516210347,1,POS,13158795,1
2783076376342825731,1,POS,15312739,2
-7098794477056207698,1,POS,14947188,1
-1197961349927944633,1,POS,14502215,1
4567733777156809446,1,POS,13388731,1
2358120638997190303,1,POS,13814801,1
7908916731518264620,1,POS,14085252,1
-1932222617118410297,1,POS,13216536,1
5782112460624902515,1,POS,15369796,1
-134204134410058542,1,POS,10602407,1
6861792605025121524,1,POS,15631690,4
3826425534648742135,1,POS,13472063,5
5400435093157927661,1,POS,14140784,1
5656816075856794928,1,POS,11561826,1
4040248118710020311,1,POS,11749991,1
-3105984603933167071,1,POS,14778807,1
-8921770928201477524,1,POS,12370524,1
-2038152210167151368,1,POS,10297240,1
-3736718995874291145,1,POS,11303609,1
-9186693395875698210,1,POS,14751044,1
-2393994463924208659,1,POS,15443641,10
2103074138435326742,1,POS,10599355,10
-7631756135957620435,1,POS,13107826,1
-7242376631625397986,1,POS,13614904,2
641413278997871224,1,POS,11771151,14
-8940326431364881655,1,POS,13333372,2
1285651574594917202,1,POS,14615447,1
9192179701048231202,1,POS,11920188,1
-2698412009986010943,1,POS,15538218,1
-5704869932451908549,1,POS,14774228,1
7500043910371591756,1,POS,14207633,1
-1968896775877232037,1,POS,11429735,1
-2517690104588548620,1,POS,14179626,10
183606144230124799,1,POS,14469449,1
-8202475882774812860,1,POS,10315497,7
-1596154883128805092,1,POS,14221527,5
1609712966731996725,1,POS,15322449,1
-6501009745672025162,1,POS,12351425,1
4463682306383166197,1,POS,13774302,1
-6765068529120856468,1,POS,14413561,1
-3998356051015987707,1,POS,10313583,1
988313494016465029,1,POS,10327682,28
-2617888623937358049,1,POS,13788534,1
-8275896732252420535,1,POS,14476386,2
821819418361526773,1,POS,14112999,2
-6765068529120856468,1,POS,14001796,1
-495969441506477078,1,POS,11475811,1
3473195681309656582,1,POS,10602407,1
-4565387228502725891,1,POS,15240054,1
6491069555840129822,1,POS,10916534,2
-6913051199575785997,1,POS,11857968,1
420498168276767862,1,POS,10312817,1
8479430282877258496,1,POS,14455810,5
1079840255413201237,1,POS,14594907,1
5346428045312486883,1,POS,14861983,2
1464530165358933126,1,POS,12941340,1
-7132871782393205124,1,POS,14754436,1
-1449790671529597823,1,POS,10602407,2
-6073027255382083784,1,POS,13477450,1
6199442504166357746,1,POS,15092760,3
-5934089232161836789,1,POS,13634605,1
203603950099350313,1,POS,14387468,1
-7731744556925337443,1,POS,11153657,1
6381369040612431207,1,POS,12418430,4
-9186693395875698210,1,POS,10803682,1
1161264945571789202,1,POS,11279189,1
-2338850240911161364,1,POS,13727250,1
8163259817298165807,1,POS,10336139,2
6665153937336831863,1,POS,13388707,1
3369374856234254442,1,POS,11835329,1
-6453805880831292302,1,POS,11303609,22
-4222078704659966541,1,POS,13420195,1
-3740314040996428592,1,POS,14799241,2
-2739297146286022343,1,POS,11303609,1
-3725548944479039869,1,POS,11868718,1
-501888173821165749,1,POS,12228995,2
8001459995071139514,1,POS,10327682,25
9026911716354384452,1,POS,11126547,1
2139610374251915154,1,POS,12903324,6
-2987347347462499932,1,POS,10313583,5
-5015504347838004229,1,POS,10944080,1
-4055705574794531369,1,POS,10310126,1
-157859293182988018,1,POS,13575071,1
-4901174288297989886,1,POS,14070759,1
4252633483038086760,1,POS,13175864,1
-5636156424799819709,1,POS,14558506,2
4510764564063644823,1,POS,15150857,2
2547948398360573360,1,POS,10604916,1
-5015504347838004229,1,POS,13274394,3
4830136011588262526,1,POS,10336055,2
-1563433275500646969,1,POS,15055973,1
4624265180512698210,1,POS,10853612,1
7858098221886858054,1,POS,12661963,3
-8804792444315738258,1,POS,13541446,3
3684566584423706584,1,POS,10804888,12
-3864461473980528986,1,POS,14647986,1
-5761470530624714594,1,POS,10315497,15
7742707301452506542,1,POS,10919777,1
-4917643575962828551,1,POS,13333372,1
3148046510552890123,1,POS,12601779,1
2921480056670208486,1,POS,14221634,1
-3259112796975414483,1,POS,12351425,1
5233635915208016838,1,POS,14789820,1
1790293122065626101,1,POS,14022354,1
386789102787548214,1,POS,14169650,2
7558475923152587274,1,POS,12468609,2
-2939923719475523356,1,POS,13912449,6
-4484787380967082030,1,POS,14270268,1
2527146713258887765,2,POS,14524904,2
901786527324933587,1,POS,12512521,2
-78006897972038491,1,POS,13383732,4
6286502101250434725,1,POS,14179873,1
-5636156424799819709,1,POS,11824133,3
-8940569430134622363,1,POS,10602407,5
-5952193859738193296,1,POS,14510101,1
7736155675317851342,1,POS,11479201,1
-844598521819173351,1,POS,13502729,1
6131603846867012777,1,POS,11125515,1
-8057634606206708968,1,POS,12801189,1
7563048540919513498,1,POS,15390586,1
9185853098551911194,1,POS,11974813,1
7723299635467742687,1,POS,10313583,1
3982725811426976410,1,POS,12370490,1
-380605990791526582,1,POS,14292130,1
6291680278961711980,1,POS,11610755,1
-996773078836716531,1,POS,14325831,3
6811462228345548416,1,POS,10321651,2
-2971192933535373734,1,POS,10301604,16
3698756310822711626,1,POS,14614184,1
2873464731651206590,1,POS,12501144,1
2835783709886319125,1,POS,13888581,5
1203402248213351210,1,POS,14292130,2
6126171157331629182,1,POS,11303609,1
-4733216676166164323,1,POS,10816205,1
-4587808858758792471,1,POS,10853612,1
7943361692171090329,1,POS,14301881,1
2689240536696397016,1,POS,13388673,4
7700848836881408170,1,POS,11601689,11
-6615405885977536892,1,POS,10928000,1
7945476973036590746,1,POS,10880870,1
-154310893869336295,1,POS,13388731,1
-7997258984600029265,1,POS,10932812,5
5949632102156641008,1,POS,10853612,1
-5331786574484797044,1,POS,11028792,1
2873464731651206590,1,POS,12178828,1
-3671078756349820371,1,POS,15442239,1
-281683059690224813,1,POS,13388673,5
7575462157729550492,1,POS,11041993,1
-57654855518492165,1,POS,13788724,1
-8426615559644782023,1,POS,11601697,3
-2659786579811731753,1,POS,10778520,4
-8260648264393273235,1,POS,14137830,1
-4496310332486990912,1,POS,14388938,3
-5966997703051411498,1,POS,11303609,11
8875861778043221280,1,POS,11105764,1
-3883709923542284891,1,POS,13775333,1
-2621221310638622827,1,POS,14446595,1
-4732778866012946922,1,POS,10789261,2
-4917643575962828551,1,POS,10313583,1
-5636156424799819709,1,POS,15356389,1
2729923949334752824,1,POS,11810314,1
-1155262556757547212,1,POS,14132526,2
5038100230141510195,1,POS,14540827,1
2997242905914890130,1,POS,11241304,1
7612018712885630209,1,POS,15049133,2
-7921807425589376651,1,POS,11475803,1
-9111088387403151886,1,POS,10465789,1
4464640133826023076,1,POS,11475787,1
6641061328675135514,1,POS,13670377,1
696757799857584553,1,POS,14113955,6
302431865556576253,1,POS,13145198,1
6710341586596516894,1,POS,11303609,1
-2457834586095997297,1,POS,12359782,2
-8230849040070524314,1,POS,11764347,1
5875369979413254271,1,POS,11909074,1
3676581317852600120,1,POS,14862593,1
4159924097721341136,1,POS,13416979,1
-7348436427459703630,1,POS,10973352,1
-1765739054379129538,1,POS,11601663,1
6325188815777017774,1,POS,10609329,2
7251746986771524277,1,POS,10297513,1
5876035938129494934,1,POS,14612139,5
2967523645074709766,1,POS,13083423,1
4707591175807527684,1,POS,12494324,3
-7457999930767499523,1,POS,14268809,1
-5805293424885041154,1,POS,10313583,2
7580011468004352290,1,POS,15642622,1
-2031826997782586221,1,POS,11174554,1
1425638726341971277,1,POS,11319472,1
-1157740685087189187,1,POS,13732482,2
3781348180810724101,1,POS,14214894,1
8447813060670689717,1,POS,15631690,1
-1808802995400694356,1,POS,13318241,1
-501888173821165749,1,POS,11152840,2
7500043910371591756,1,POS,13027248,1
205918861361894330,1,POS,14185417,3
-9057021469270574073,1,POS,10804888,2
-4496310332486990912,1,POS,14862593,1
-8812205738087971460,1,POS,13615281,1
2860605041975892497,1,POS,14697460,1
2483632734918501545,1,POS,11942927,1
4579267186491486201,1,POS,11920162,6
-6859292209449934659,1,POS,14524102,1
-8847441002600581178,1,POS,11306693,1
7558475923152587274,1,POS,14292130,1
-3094311818434960058,1,POS,11047263,1
-772052953418590225,1,POS,13388731,1
-8799710658063094730,1,POS,12269080,1
-2088346448708724545,1,POS,12370557,14
-7915848072630965605,1,POS,11950110,1
2156193851178386271,1,POS,11602687,1
8435129517460569539,1,POS,13947387,1
-3725548944479039869,1,POS,14472294,1
-8940326431364881655,1,POS,15200314,1
-8659695697343021674,1,POS,14185151,1
-1765739054379129538,1,POS,12336665,1
-5306144951550099556,1,POS,11498656,1
-6255017506260439454,1,POS,10336139,1
1660955976151015385,1,POS,11610755,1
476664932080634413,1,POS,11287745,1
1879101891885029266,1,POS,11279189,3
4476350616100556296,1,POS,11488889,5
1464530165358933126,1,POS,14883920,2
8420774247431028867,1,POS,13065743,1
7909897986313999028,1,POS,10666576,6
-6593145958773221073,1,POS,10577138,11
5346428045312486883,1,POS,13333372,2
-7317438192363582401,1,POS,13454608,1
8167427090102628270,1,POS,10313583,1
-3480806547493894183,1,POS,15485915,1
-8940569430134622363,1,POS,13614904,1
3949050160426632961,1,POS,11887049,9
8624878782114649505,1,POS,14314769,1
-3084475552518969929,1,POS,10304566,1
-1968896775877232037,1,POS,14210363,1
3943261548424891236,1,POS,10816205,1
-356051213760266017,1,POS,10773455,1
-5794322644358149575,1,POS,10973352,1
5070830870568127290,1,POS,12188173,1
-2698412009986010943,1,POS,12370557,15
4252633483038086760,1,POS,13393830,1
-3031881313825767890,1,POS,11340635,2
2529483256286475380,1,POS,11601689,1
-3887834874253426049,1,POS,10853612,1
1947839529255159093,1,POS,12851234,1
-4274326911924908559,1,POS,14540827,1
-4935612068382118373,1,POS,10327682,6
-7020300459559789010,1,POS,15546146,1
8555235392632012305,1,POS,10773455,2
6124544277951047144,1,POS,15487390,1
4578018162761174980,1,POS,14266993,1
4555477454789741253,1,POS,11601705,7
8680986437200902342,1,POS,15320385,1
-83771553553778480,1,POS,14961270,2
-3990820701112829284,1,POS,14221535,1
4104965954366016871,1,POS,14459010,1
5278297048759237145,1,POS,10790590,9
-7930715346243032211,1,POS,14067672,1
5782112460624902515,1,POS,11767381,2
4844256975505510154,1,POS,14737191,1
3379985087258147963,1,POS,14089791,1
6337217108352033041,1,POS,14502215,39
5176068274688056175,1,POS,13575071,3
-7259676170956872435,1,POS,14079115,5
4591904685225306138,1,POS,11463007,2
4530654811521638048,1,POS,10005593,1
6257027702643110989,1,POS,14455810,1
-3784605456999502179,1,POS,11475795,2
4294135746045479722,1,POS,12443917,5
-380605990791526582,1,POS,14015267,1
4750259378093804060,1,POS,15055973,3
761665820614981016,1,POS,13571021,2
6758381506414271463,1,POS,13333372,15
2663519127514661783,1,POS,11303609,2
-7768215437396941380,1,POS,12547782,1
2209754914936813712,1,POS,14540827,1
5278297048759237145,1,POS,11649464,1
2529817608840652478,1,POS,13472063,1
-7608291614573018564,1,POS,12370557,1
5661910674362691217,1,POS,13441035,1
841994899018502673,1,POS,11353075,1
-5531860166696039137,1,POS,11241304,2
-3684496260878906259,1,POS,15149040,1
7854502747329170127,1,POS,14962443,1
-9057021469270574073,1,POS,15150857,1
3477622341431353934,1,POS,14647986,1
-5274537462044957363,1,POS,11848876,1
4320733484108768912,1,POS,10310878,2
-6181990599657624701,1,POS,14508402,1
-8356548158561833224,1,POS,14510101,3
-8178634129041530609,1,POS,11601689,9
6954925840328568901,1,POS,14335624,1
7991939316957789527,1,POS,10520799,1
2292852020450812907,1,POS,10327682,8
-8024857288253197715,1,POS,11177201,1
-836010191608250197,1,POS,10313583,41
2529483256286475380,1,POS,14789127,1
-2724505366865221426,1,POS,13575071,2
-4577601024889479047,1,POS,11322609,1
-2219766063031968591,1,POS,11429735,1
7742707301452506542,1,POS,14843767,1
-8105921486457311304,1,POS,11821030,3
741807681486633337,1,POS,11463007,7
-6406560618801774505,1,POS,10526598,1
-1277172993858543101,1,POS,14387468,1
308114825995142325,1,POS,10853612,4
-5689754955381392678,1,POS,13780440,3
-6282290047104585337,1,POS,12905923,1
3932524562742118557,1,POS,10602407,9
-7896661214618958792,1,POS,11185956,1
7831996147852755916,1,POS,14221550,1
1144768178138292838,1,POS,10327682,5
-5170131199743087699,1,POS,11601689,2
6777884381128072114,1,POS,14292130,1
-6176236346237558023,1,POS,12370524,3
-441916864133428886,1,POS,13318233,1
-870668042762901585,1,POS,13220769,1
6480228672667494505,1,POS,11496148,1
-7098794477056207698,1,POS,10853612,1
186492189084797884,1,POS,10602407,1
4512901930876588597,1,POS,12759171,1
-1715297554283204884,1,POS,15478373,1
-2132980192906447503,1,POS,12182556,2
8938213112780517900,1,POS,14221568,7
-956014853569187620,1,POS,14407654,4
-7997258984600029265,1,POS,11081841,1
4502152350133646201,1,POS,14234983,1
4997708306354544401,1,POS,11058765,5
-3144094470777293874,1,POS,14311997,2
2835783709886319125,1,POS,12683033,2
7908916731518264620,1,POS,14454540,1
6557549308929740184,1,POS,14375216,1
390003437485800266,1,POS,11833720,3
-3740314040996428592,1,POS,15420151,1
-3093675764446971635,1,POS,12370698,1
-1607944363587844069,1,POS,11047297,2
8001459995071139514,1,POS,14169650,2
7797203336451497667,1,POS,14092381,1
-3096350497191980624,1,POS,11303609,1
-8067048468372550535,1,POS,13333372,1
-8847109943276328195,1,POS,13101803,1
-5229808931604296724,1,POS,10005353,1
-97501081462521356,1,POS,13575071,1
2120131849148542697,1,POS,13922836,1
-6943732889918790302,1,POS,11857968,1
7910132662861831006,1,POS,10937845,1
-898496937806577251,1,POS,14050801,1
8624878782114649505,1,POS,10898179,2
386789102787548214,1,POS,11863875,2
-2425076985558946210,1,POS,13912092,2
-5531860166696039137,1,POS,13581111,2
-6271327199429414581,1,POS,11220944,3
-5066077049535851626,1,POS,14107320,2
5782233500490864492,1,POS,10925808,1
-366667592249799355,1,POS,12660536,3
-772052953418590225,1,POS,14215453,1
-898496937806577251,1,POS,11767381,1
4796522315002852424,1,POS,15074149,1
4252633483038086760,1,POS,13331202,1
-7643446412130047793,1,POS,13220769,1
1866237274120518136,1,POS,11821014,1
8306521443227811903,1,POS,13575071,4
4107599106459701499,1,POS,14132575,2
-5191399064301822670,1,POS,13350616,1
692414260463426925,1,POS,13727250,1
-3035644345834293933,1,POS,13716337,1
-1515788924913100371,1,POS,10327682,1
-5932226018963223492,1,POS,10297240,1
-4055705574794531369,1,POS,15156102,1
8273140315095231930,1,POS,13912449,1
-1098306024190830573,1,POS,11857968,1
-1076773904980335023,1,POS,15390560,2
-6451836124196696427,1,POS,14086771,1
-6812619881164470791,1,POS,14079115,1
1312475492829295941,1,POS,11463007,2
-3891931217186672954,1,POS,11241304,2
147663394085490911,1,POS,11399177,1
-843383718521949814,1,POS,11338241,1
9046455143413864370,1,POS,13878939,1
-1485876204897184150,1,POS,14449789,3
1464530165358933126,1,POS,13615331,1
9144295405406454526,1,POS,15461684,1
8875861778043221280,1,POS,13220090,1
5538461315777390875,1,POS,13899604,1
-317266106542503030,1,POS,11463007,1
8144651074848819642,1,POS,10920262,1
-5776828890655548643,1,POS,11241395,1
2174359369705754051,1,POS,11475795,1
-5689754955381392678,1,POS,14221550,1
-8940326431364881655,1,POS,10758431,1
-1714764504540939400,1,POS,11096278,3
-1980538295910219852,1,POS,10315497,12
6710341586596516894,1,POS,14588495,4
7723299635467742687,1,POS,14726038,2
-5037407364318602063,1,POS,11940640,1
-5525972076910297675,1,POS,12683389,19
-6885492175414718004,1,POS,10599355,1
7613080226053689970,1,POS,13293782,1
-94286440283088561,1,POS,12561585,6
2214959352829479337,1,POS,14329643,1
7943361692171090329,1,POS,14594048,1
-6908200477250438504,1,POS,12844742,1
-4921018590758637775,1,POS,15213341,1
-1220325970169317455,1,POS,11764347,1
9117740851976134519,1,POS,12851051,8
1899827279440731011,1,POS,10520781,1
67711444341084382,1,POS,14614184,1
7752353167360119769,1,POS,10315497,1
-6455591996632719741,1,POS,11776473,2
4579267186491486201,1,POS,10602407,10
