"id","FRAUDE","VALOR","HORA_AUX","Dist_max_NAL","Canal1","FECHA","COD_PAIS","CANAL","DIASEM","DIAMES","FECHA_VIN","OFICINA_VIN","SEXO","SEGMENTO","EDAD","INGRESOS","EGRESOS","NROPAISES","Dist_Sum_INTER","Dist_Mean_INTER","Dist_Max_INTER","NROCIUDADES","Dist_Mean_NAL","Dist_HOY","Dist_sum_NAL"
1171776988,1,484679.82,23,221.58,"ATM_INT",20150509,"US","ATM_INT",6,9,20010810,21,"M","Personal Plus",36,5200000,2000000,2,15418.15,3854.54,3854.54,3,155.58,4552.41,933.49
4479555385,1,4847052.05,6,23.31,"POS",20150514,"US","POS",4,14,19940823,158,"M","Preferencial",43,24791430,7000000,2,4552.41,4552.41,4552.41,2,23.31,4552.41,139.87
9680429244,0,484884.24,22,24.83,"ATM_INT",20150508,"US","ATM_INT",5,8,19940919,588,"M","Personal Plus",43,3550000,2100000,2,4552.41,4552.41,4552.41,2,24.83,4552.41,49.66
9141531303,1,487182.5,22,243.62,"ATM_INT",20150518,"US","ATM_INT",1,18,19841220,233,"F","Personal Plus",63,4000000,1000000,2,7709.08,3854.54,3854.54,4,161.32,4552.41,967.9
5471788614,0,487980.59,18,659.13,"ATM_INT",20150503,"US","ATM_INT",0,3,20100430,180,"M","Personal Plus",37,6500000,6000000,5,115833.16,5036.22,8351.75,2,659.13,4552.41,1318.26
5167039825,1,489022.56,21,304.29,"ATM_INT",20150505,"US","ATM_INT",2,5,20090331,178,"F","Personal Plus",29,2800000,2000000,2,16703.51,8351.75,8351.75,2,304.29,4552.41,1521.46
2543580980,0,490291.03,21,340.09,"POS",20150520,"US","MCI",3,20,19941025,738,"F","Preferencial",41,25000000,22000000,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33
5080210746,1,490403.58,13,221.58,"ATM_INT",20150503,"US","ATM_INT",0,3,20081105,203,"M","Personal Plus",31,3800000,2500000,2,8892,4446,4446,6,85.66,4552.41,770.9
2380133789,1,491603.08,5,30.2,"ATM_INT",20150503,"PA","ATM_INT",0,3,20030620,699,"M","Preferencial",33,19000000,5700000,3,15273.33,3818.33,3854.54,3,26.76,6667.61,214.06
70315973,1,491603.08,14,659.13,"ATM_INT",20150502,"PA","ATM_INT",6,2,20070209,691,"M","Personal Plus",54,10000000,6000000,2,7709.08,3854.54,3854.54,3,338.68,1043.91,1354.73
81315973,1,491603.08,14,659.13,"ATM_INT",20150502,"PA","ATM_INT",6,2,20070209,691,"M","Personal Plus",54,10000000,6000000,2,7709.08,3854.54,3854.54,3,338.68,1043.91,1354.73
248678984,0,492193.99,22,659.13,"POS",20150521,"US","MCI",4,21,19910330,961,"M","Preferencial",57,44000000,727000,2,4552.41,4552.41,4552.41,3,253.16,4552.41,1518.96
5070101168,0,49305.66,0,286.84,"POS",20150515,"US","MCI",5,15,19920403,272,"M","Emprendedor",59,8000000,8000000,3,36239.1,5177.01,8924.64,5,33.45,16916.24,1070.52
1379645916,0,494317.99,16,662.53,"POS",20150513,"US","MCI",3,13,19950317,158,"M","Preferencial",41,7000000,2500000,2,9104.82,4552.41,4552.41,12,209.24,4552.41,5231.01
1180417002,0,49787.08,18,23.31,"POS",20150524,"PA","POS",0,24,19950801,156,"M","Preferencial",46,20000000,19000000,4,30840.1,3426.68,4552.41,3,21.8,1043.91,457.84
385544243,0,498733.05,23,7.94,"POS",20150519,"US","MCI",2,19,20090327,518,"M","Preferencial",75,27000000,0,2,4552.41,4552.41,4552.41,2,7.94,4552.41,15.87
8416355013,0,498998.6,23,304.29,"POS",20150519,"US","MCI",2,19,19960619,874,"M","Preferencial",54,51500000,19000000,3,4898.45,2449.22,3854.54,4,203.58,4552.41,610.74
839673896,0,50214.09,18,659.13,"POS",20150528,"PA","POS",4,28,20000510,662,"F","Personal Plus",38,7400000,1300000,3,24219.26,1009.14,1043.91,6,252.89,1043.91,4804.82
936454887,0,50585.05,13,626.82,"POS",20150517,"US","POS",0,17,20050426,487,"F","Personal Plus",34,4580000,1000000,3,10076.05,3358.68,4552.41,2,626.82,4552.41,1253.63
9712539288,0,506866.81,18,698.52,"POS",20150506,"US","MCI",3,6,19860206,961,"M","Preferencial",60,20677872,500000,2,18209.64,4552.41,4552.41,3,692.96,4552.41,9008.48
2714236421,0,507841.06,15,782.14,"POS",20150515,"US","POS",5,15,19970529,749,"M","Personal Plus",54,22000000,14300000,3,52348.76,7478.39,17020.18,8,151.82,4552.41,10931.34
8452512413,0,50808.03,8,36.05,"POS",20150522,"AR","POS",5,22,20140203,762,"F","Preferencial",37,17686000,3000000,4,13940.94,2323.49,4308.01,4,32.23,4308.01,709.01
2752999617,1,510073.2,19,74.29,"ATM_INT",20150521,"US","ATM_INT",4,21,20070910,574,"F","Personal Plus",31,5000000,0,2,7709.08,3854.54,3854.54,2,74.29,4552.41,148.59
9352999617,1,510073.2,19,74.29,"ATM_INT",20150521,"US","ATM_INT",4,21,20070910,574,"F","Personal Plus",31,5000000,0,2,7709.08,3854.54,3854.54,2,74.29,4552.41,148.59
2794541988,0,512593.2,21,285.13,"ATM_INT",20150521,"US","ATM_INT",4,21,20060920,815,"M","Personal Plus",30,2000000,1000000,2,4552.41,4552.41,4552.41,3,154.98,4552.41,309.96
271739276,0,51265.42,14,470.32,"POS",20150503,"US","MCI",0,3,19921001,929,"M","Preferencial",42,47524333,10000000,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69
8271739276,0,51265.42,14,470.32,"POS",20150503,"US","MCI",0,3,19921001,929,"M","Preferencial",42,47524333,10000000,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69
943159106,0,51396.11,15,243.62,"POS",20150515,"US","MCI",5,15,20000802,245,"F","Preferencial",36,16300000,6300000,2,7564.25,3782.13,3782.13,4,41.34,4552.41,2521.52
2252692027,0,51449.09,19,733.11,"POS",20150514,"US","POS",4,14,19950606,498,"F","Preferencial",35,3200000,1500000,2,15714.99,7857.49,7857.49,4,562.22,4552.41,3373.33
3364557465,0,51493.96,17,567.34,"POS",20150513,"US","MCI",3,13,19951102,430,"F","Personal Plus",46,5000000,0,4,53306.62,5922.96,13397.14,6,194.71,4552.41,1752.37
898125144,0,51524.6,18,243.62,"POS",20150530,"US","MCI",6,30,20110919,611,"M","Preferencial",36,19000000,11000000,2,3387.47,1693.74,1693.74,7,114.82,4552.41,2296.37
9443276675,1,515816.06,20,171.77,"POS",20150521,"US","MCI",4,21,19961001,1,"F","Preferencial",34,11200000,3000000,2,7709.08,3854.54,3854.54,4,69.12,4552.41,414.74
8179733558,0,516604.03,8,733.11,"POS",20150515,"US","POS",5,15,19990226,53,"M","Personal Plus",34,10000000,4920000,5,36356.33,6059.39,8351.75,3,239,4552.41,1911.97
198678984,0,518041.7,1,659.13,"POS",20150521,"US","MCI",4,21,19910330,961,"M","Preferencial",57,44000000,727000,2,4552.41,4552.41,4552.41,3,253.16,4552.41,1518.96
4270114246,0,51806.02,15,243.62,"POS",20150506,"US","MCI",3,6,19910402,325,"M","Preferencial",57,13236000,3500000,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19
1032257399,0,518150.73,2,26.6,"POS",20150528,"US","MCI",4,28,20030722,310,"F","Emprendedor",32,1900000,800000,3,22900.22,3816.7,4552.41,2,26.6,4552.41,26.6
771748725,0,52035.08,11,28.59,"POS",20150503,"AW","POS",0,3,19950601,527,"M","Preferencial",40,35500000,2000000,2,9104.82,4552.41,4552.41,3,25.25,971.23,151.52
3842899567,0,522244.5,20,337.29,"POS",20150511,"US","MCI",1,11,19980508,24,"F","Personal Plus",46,6832700,2000000,2,9104.82,4552.41,4552.41,6,56.91,4552.41,1479.67
7639444661,1,5223.01,15,41.57,"POS",20150521,"US","POS",4,21,19911101,505,"F","Personal Plus",42,5000000,5000000,2,4552.41,4552.41,4552.41,4,26.81,4552.41,268.13
1379951442,0,522770.02,9,498.04,"POS",20150501,"US","POS",5,1,20040820,586,"M","Personal Plus",36,2800000,1600000,2,4552.41,4552.41,4552.41,5,195.83,4552.41,2349.94
8079951442,0,522770.02,9,498.04,"POS",20150501,"US","POS",5,1,20040820,586,"M","Personal Plus",36,2800000,1600000,2,4552.41,4552.41,4552.41,5,195.83,4552.41,2349.94
4998661548,0,525433.27,23,461.26,"POS",20150506,"US","MCI",3,6,19970318,366,"M","Preferencial",38,10000000,4000000,2,27314.46,4552.41,4552.41,6,61.38,4552.41,797.9
6594412379,0,52729.06,16,280,"POS",20150527,"US","POS",3,27,19950116,735,"M","Emprendedor",40,3400000,3000000,2,18209.64,4552.41,4552.41,3,52.14,4552.41,1042.79
3343159106,0,52861.82,16,243.62,"POS",20150515,"US","MCI",5,15,20000802,245,"F","Preferencial",36,16300000,6300000,2,7564.25,3782.13,3782.13,4,41.34,4552.41,2521.52
3879954647,1,52943.07,12,1217.57,"POS",20150523,"MX","POS",6,23,20020528,932,"M","Preferencial",35,14071000,1000000,3,18805.62,3134.27,3854.54,5,375.75,3854.54,3005.98
4479954647,1,52943.07,13,1217.57,"POS",20150523,"MX","POS",6,23,20020528,932,"M","Preferencial",35,14071000,1000000,3,18805.62,3134.27,3854.54,5,375.75,3854.54,3005.98
2443580980,0,531191.35,21,340.09,"POS",20150520,"US","MCI",3,20,19941025,738,"F","Preferencial",41,25000000,22000000,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33
9432243391,0,5330632.56,21,26.34,"POS",20150514,"US","MCI",4,14,20010307,375,"F","Emprendedor",31,3000000,1500000,2,9104.82,4552.41,4552.41,5,10.49,4552.41,115.42
6980196955,0,53339.14,19,1217.57,"POS",20150522,"AR","MCI",5,22,20060520,180,"M","Personal Plus",32,8750000,2000000,5,28439.52,2585.41,4552.41,2,1217.57,4308.01,1217.57
6866999422,0,53379.06,16,160.57,"POS",20150527,"US","POS",3,27,19970318,808,"F","Personal Plus",38,3825000,0,2,18209.64,4552.41,4552.41,3,31.14,4552.41,965.22
1071739276,0,53441.78,15,470.32,"POS",20150503,"US","MCI",0,3,19921001,929,"M","Preferencial",42,47524333,10000000,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69
2471739276,0,53441.78,15,470.32,"POS",20150503,"US","MCI",0,3,19921001,929,"M","Preferencial",42,47524333,10000000,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69
428714861,0,534703.44,19,314.71,"POS",20150519,"US","MCI",2,19,19870101,737,"M","Preferencial",53,25496000,14000000,2,8616.02,4308.01,4308.01,4,42.17,4552.41,1138.6
9598658145,0,534961.62,21,472.23,"POS",20150515,"US","MCI",5,15,19940127,738,"M","Preferencial",39,46917082,10000000,5,20942.87,2991.84,4552.41,11,117.99,4552.41,8612.93
4443580980,0,535781.95,23,340.09,"POS",20150520,"US","MCI",3,20,19941025,738,"F","Preferencial",41,25000000,22000000,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33
3922802624,0,539016.03,7,659.13,"POS",20150528,"US","POS",4,28,20060901,786,"F","Emprendedor",36,8000000,0,2,1043.91,1043.91,1043.91,3,636.58,4552.41,2546.33
1379945082,1,542614.09,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
7179945082,1,542614.09,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
4515991179,1,545543.39,14,659.13,"ATM_INT",20150511,"PH","ATM_INT",1,11,20110413,40,"M","Personal Plus",32,4500000,1000000,3,12017.09,4005.7,4308.01,5,201.48,17573.03,3022.24
8915991179,1,545543.39,14,659.13,"ATM_INT",20150511,"PH","ATM_INT",1,11,20110413,40,"M","Personal Plus",32,4500000,1000000,3,12017.09,4005.7,4308.01,5,201.48,17573.03,3022.24
4780092676,0,54614.09,17,31.86,"POS",20150502,"US","POS",6,2,20050225,698,"M","Personal Plus",34,7800000,3000000,3,34913.15,5818.86,8351.75,4,29.82,4552.41,298.18
5880092676,0,54614.09,17,31.86,"POS",20150502,"US","POS",6,2,20050225,698,"M","Personal Plus",34,7800000,3000000,3,34913.15,5818.86,8351.75,4,29.82,4552.41,298.18
4998543561,0,546278.85,20,243.62,"POS",20150515,"US","MCI",5,15,19950501,116,"M","Preferencial",46,50000000,20000000,2,15714.99,7857.49,7857.49,4,100.69,4552.41,805.52
679140549,0,54641.84,2,782.14,"POS",20150530,"US","MCI",6,30,19910101,963,"M","Preferencial",58,30000000,15000000,6,26156.02,5231.2,13397.14,7,444.93,4552.41,8453.7
10052997899,0,546435.08,17,235.64,"POS",20150501,"US","POS",5,1,20050729,180,"F","Personal Plus",30,3500000,853000,2,3237.1,1618.55,1618.55,5,76.22,4552.41,609.73
9252997899,0,546435.08,17,235.64,"POS",20150501,"US","POS",5,1,20050729,180,"F","Personal Plus",30,3500000,853000,2,3237.1,1618.55,1618.55,5,76.22,4552.41,609.73
516355013,0,551264.3,15,304.29,"POS",20150519,"US","MCI",2,19,19960619,874,"M","Preferencial",54,51500000,19000000,3,4898.45,2449.22,3854.54,4,203.58,4552.41,610.74
1045530828,0,553471.01,11,698.52,"POS",20150520,"US","POS",3,20,20030107,582,"F","Personal Plus",33,6800000,1000000,2,4552.41,4552.41,4552.41,3,314.11,4552.41,4083.46
4371374094,0,553932.49,18,523.1,"POS",20150503,"US","MCI",0,3,19990827,16,"M","Preferencial",34,6440000,4370000,5,15328.29,2189.76,4552.41,13,164.76,4552.41,7578.74
5171374094,0,553932.49,18,523.1,"POS",20150503,"US","MCI",0,3,19990827,16,"M","Preferencial",34,6440000,4370000,5,15328.29,2189.76,4552.41,13,164.76,4552.41,7578.74
5471691055,0,553956.67,21,9.34,"POS",20150503,"US","MCI",0,3,19901023,360,"M","Personal Plus",47,13500000,5000000,2,9104.82,4552.41,4552.41,2,9.34,4552.41,56.05
8771691055,0,553956.67,21,9.34,"POS",20150503,"US","MCI",0,3,19901023,360,"M","Personal Plus",47,13500000,5000000,2,9104.82,4552.41,4552.41,2,9.34,4552.41,56.05
5271749906,0,55832.09,14,659.13,"POS",20150520,"US","POS",3,20,20080516,171,"M","Preferencial",40,14000000,5000000,2,18209.64,4552.41,4552.41,4,431.37,4552.41,3019.58
5443617928,0,558634.08,18,9.53,"POS",20150521,"US","POS",4,21,19990803,9,"F","Personal Plus",39,12000000,6000000,3,7722.44,2574.15,3854.54,3,9.4,4552.41,56.42
2671366206,0,56081.03,10,461.26,"POS",20150517,"US","POS",0,17,20000824,7,"M","Personal Plus",31,12700000,600000,3,13280.47,2213.41,4552.41,4,157.07,4552.41,1256.57
437837900,0,561436.15,21,340.09,"POS",20150501,"US","MCI",5,1,19830520,850,"F","Preferencial",59,6000000,3000000,2,9104.82,4552.41,4552.41,7,174.65,4552.41,2794.43
9537837900,0,561436.15,21,340.09,"POS",20150501,"US","MCI",5,1,19830520,850,"F","Preferencial",59,6000000,3000000,2,9104.82,4552.41,4552.41,7,174.65,4552.41,2794.43
3953177089,0,561749.04,18,659.13,"POS",20150527,"PR","POS",3,27,20050228,652,"F","Preferencial",29,12000000,3465000,4,50903.3,3635.95,4552.41,5,359,1693.74,6102.98
8179693572,0,561749.04,11,48.19,"POS",20150526,"US","POS",2,26,19970617,42,"M","Personal Plus",41,6000000,4000000,3,10914.44,2728.61,4552.41,3,37.17,4552.41,111.52
4379625987,0,56214.09,12,80.92,"POS",20150504,"US","POS",1,4,19960119,634,"M","Preferencial",42,14500000,10000000,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83
9279625987,0,56214.09,12,80.92,"POS",20150504,"US","POS",1,4,19960119,634,"M","Preferencial",42,14500000,10000000,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83
858678984,0,562175.02,23,659.13,"POS",20150521,"US","MCI",4,21,19910330,961,"M","Preferencial",57,44000000,727000,2,4552.41,4552.41,4552.41,3,253.16,4552.41,1518.96
7932659169,1,5626.77,11,671.25,"POS",20150528,"IT","MCI",4,28,19970610,483,"F","Personal Plus",53,1000000,600000,4,19271.09,3211.85,9284.13,5,459.29,9284.13,4592.91
278309257,1,563766.14,1,243.62,"POS",20150522,"US","MCI",5,22,19890901,2,"M","Preferencial",65,5509222,5509222,4,32198.83,2927.17,3854.54,2,243.62,4552.41,487.24
179142419,0,566460.06,20,792.04,"POS",20150524,"US","POS",0,24,19790912,245,"M","Preferencial",60,20000000,20000000,3,34644.97,8661.24,15703.93,8,265.11,4552.41,9543.83
3998580171,0,567323.92,0,340.09,"POS",20150513,"US","MCI",3,13,19740401,18,"M","Preferencial",45,11000000,8000000,3,47372.69,4306.61,8827.31,7,58.15,5589.11,3547.42
3379945082,1,569838.08,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
5779945082,1,569838.08,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
543400901,0,570935.61,16,19.57,"POS",20150511,"US","MCI",1,11,20020705,541,"F","Personal Plus",34,2100000,300000,2,9104.82,4552.41,4552.41,4,14.08,4552.41,154.92
1372150888,0,571907.4,16,659.13,"POS",20150518,"US","MCI",1,18,19860506,963,"M","Preferencial",47,84783895,10000000,7,46220.19,3301.44,9329.04,4,325.62,4552.41,1953.74
2079558012,0,5729345.51,21,23.31,"POS",20150502,"US","MCI",6,2,19911003,498,"M","Preferencial",42,34000000,0,4,8448.73,1689.75,2443.14,2,23.31,4552.41,93.24
9479558012,0,5729345.51,21,23.31,"POS",20150502,"US","MCI",6,2,19911003,498,"M","Preferencial",42,34000000,0,4,8448.73,1689.75,2443.14,2,23.31,4552.41,93.24
4339177364,0,573243.02,8,243.62,"POS",20150512,"US","POS",2,12,20040510,299,"F","Personal Plus",31,1064000,200000,2,27314.46,4552.41,4552.41,2,243.62,4552.41,974.49
4270561811,0,574423.05,16,23.59,"POS",20150512,"US","POS",2,12,19960816,5,"M","Preferencial",50,38822000,10500000,2,4552.41,4552.41,4552.41,2,23.59,4552.41,283.03
734044257,0,575775.01,4,331.84,"POS",20150522,"PA","POS",5,22,20000518,115,"F","Preferencial",58,12096583,1000000,2,9104.82,4552.41,4552.41,6,167.76,1043.91,1677.55
8480076777,0,57728.02,19,235.64,"POS",20150513,"US","POS",3,13,20051027,171,"M","Preferencial",34,9400000,5000000,3,20019.26,3336.54,4552.41,7,110.92,4552.41,1663.81
2871786223,0,577309.9,8,461.26,"POS",20150513,"US","MCI",3,13,19970617,238,"M","Preferencial",39,15500000,2000000,2,1942.46,971.23,971.23,9,72.17,4552.41,2814.59
1298662117,0,579223.09,14,238.8,"POS",20150502,"US","POS",6,2,19980224,29,"M","Personal Plus",38,8400000,4600000,3,5324.92,1331.23,1618.55,4,52.33,4552.41,313.99
1898662117,0,579223.09,14,238.8,"POS",20150502,"US","POS",6,2,19980224,29,"M","Personal Plus",38,8400000,4600000,3,5324.92,1331.23,1618.55,4,52.33,4552.41,313.99
1216482214,0,582768.03,20,25.02,"POS",20150515,"US","POS",5,15,20000530,728,"M","Personal Plus",52,3391993,0,2,9104.82,4552.41,4552.41,2,25.02,4552.41,50.04
26382108,0,583790.01,12,61.45,"POS",20150530,"US","POS",6,30,20100708,498,"M","Preferencial",35,21143357,10000000,5,49912.1,4991.21,9793.85,3,29.4,4552.41,323.39
93300501209,0,58399.01,12,304.29,"POS",20150516,"US","POS",6,16,20100222,265,"F","Personal Plus",61,2290708,300000,2,22762.05,4552.41,4552.41,3,76.6,4552.41,765.98
6164555426,0,59020.3,18,659.13,"POS",20150514,"US","MCI",4,14,19941110,498,"F","Preferencial",47,10000000,3000000,2,18209.64,4552.41,4552.41,7,348.89,4552.41,4186.72
7732491455,0,591836.13,19,461.26,"POS",20150515,"US","MCI",5,15,19840827,929,"F","Preferencial",62,5800000,1000000,3,19434.45,6478.15,7511.72,4,80.01,4552.41,1120.08
2515434280,0,59230.07,19,340.79,"POS",20150511,"US","POS",1,11,20030306,540,"M","Preferencial",44,12819167,9862667,2,9104.82,4552.41,4552.41,7,64.49,4552.41,2192.53
7631973301,0,592725.04,19,1165.74,"POS",20150515,"US","POS",5,15,19920909,735,"F","Preferencial",47,12000000,6000000,2,18209.64,4552.41,4552.41,4,588.01,4552.41,2940.07
7770557880,1,593640.68,17,243.62,"POS",20150530,"US","MCI",6,30,19860801,600,"M","Preferencial",52,23000000,9707000,2,3237.1,1618.55,1618.55,3,32.77,4552.41,655.4
7791281692,0,594382.95,0,659.13,"POS",20150517,"US","MCI",0,17,19960710,518,"M","Empresarial",43,76078968,89227567,4,26471.85,4411.98,7857.49,8,329.25,4552.41,5268
6041928560,1,59560.92,21,118.62,"ATM_INT",20150508,"US","ATM_INT",5,8,20050401,865,"F","Personal Plus",41,3500000,2000000,4,5752.54,1917.51,2559.53,4,64.49,4552.41,257.95
1779954647,1,59561.07,12,1217.57,"POS",20150523,"MX","POS",6,23,20020528,932,"M","Preferencial",35,14071000,1000000,3,18805.62,3134.27,3854.54,5,375.75,3854.54,3005.98
5698668320,0,595776.74,23,337.29,"POS",20150515,"US","MCI",5,15,19991210,600,"M","Preferencial",36,47736000,3000000,2,1809.62,904.81,904.81,9,113.45,4552.41,5218.81
418736137,0,603348.01,14,659.13,"POS",20150511,"US","POS",1,11,19960409,210,"M","Preferencial",53,26653903,6000000,2,3237.1,1618.55,1618.55,3,623.06,4552.41,6230.55
4643723602,0,606403.06,20,472.23,"POS",20150520,"US","POS",3,20,20030412,29,"F","Preferencial",45,12547500,3000000,2,1809.62,904.81,904.81,5,181.58,4552.41,1997.42
3066859620,0,609919.18,23,277.48,"POS",20150506,"US","MCI",3,6,19911210,60,"F","Preferencial",41,16000000,4000000,3,45003.92,7500.65,13397.14,3,152.15,4552.41,608.6
41017141750,0,60992.03,10,472.23,"POS",20150515,"PA","POS",5,15,20060717,589,"M","Personal Plus",28,2500000,1500000,2,9104.82,4552.41,4552.41,12,187.11,1934.89,7110.23
488357205,0,610772.36,21,10.34,"POS",20150519,"US","MCI",2,19,20020118,267,"M","Emprendedor",31,2300000,600000,3,35899.1,8974.77,13397.14,3,8.85,4552.41,221.16
6043870429,0,611176.08,14,23.59,"POS",20150530,"US","POS",6,30,19991210,5,"F","Preferencial",35,8600000,3300000,3,10673.77,2668.44,3854.54,5,10.39,4552.41,405.37
1743756492,0,61191.19,21,472.23,"POS",20150513,"US","MCI",3,13,20110727,935,"F","Personal Plus",37,18000000,12000000,2,18209.64,4552.41,4552.41,6,61.02,4552.41,3417.23
52425330,0,61338.9,13,23.59,"POS",20150525,"US","MCI",1,25,20130204,29,"M","Preferencial",38,26565329,7000000,2,9104.82,4552.41,4552.41,3,16.46,4552.41,65.86
5679957085,0,6137.03,16,23.31,"POS",20150501,"US","POS",5,1,20140128,113,"F","Personal Plus",34,5000000,5000000,2,18209.64,4552.41,4552.41,2,23.31,4552.41,93.24
6379957085,0,6137.03,16,23.31,"POS",20150501,"US","POS",5,1,20140128,113,"F","Personal Plus",34,5000000,5000000,2,18209.64,4552.41,4552.41,2,23.31,4552.41,93.24
2542899567,0,618405.85,17,337.29,"POS",20150511,"US","MCI",1,11,19980508,24,"F","Personal Plus",46,6832700,2000000,2,9104.82,4552.41,4552.41,6,56.91,4552.41,1479.67
10039444661,1,618862.05,15,41.57,"POS",20150521,"US","POS",4,21,19911101,505,"F","Personal Plus",42,5000000,5000000,2,4552.41,4552.41,4552.41,4,26.81,4552.41,268.13
1432434046,0,62171.41,21,243.62,"POS",20150502,"US","MCI",6,2,19780714,360,"F","Personal Plus",66,9000000,6000000,2,4552.41,4552.41,4552.41,2,243.62,4552.41,2679.85
4132434046,0,62171.41,21,243.62,"POS",20150502,"US","MCI",6,2,19780714,360,"F","Personal Plus",66,9000000,6000000,2,4552.41,4552.41,4552.41,2,243.62,4552.41,2679.85
9443626404,0,62202.08,23,23.59,"POS",20150514,"US","POS",4,14,19991118,342,"F","Personal Plus",39,2500000,800000,2,9104.82,4552.41,4552.41,4,12.44,4552.41,348.27
280017021,1,623073.22,16,61.45,"ATM_INT",20150526,"CR","ATM_INT",2,26,20050831,237,"M","Personal Plus",37,10000000,7000000,2,9104.82,4552.41,4552.41,2,61.45,1482.35,122.9
1079558012,0,6254066.04,17,23.31,"POS",20150502,"US","POS",6,2,19911003,498,"M","Preferencial",42,34000000,0,4,8448.73,1689.75,2443.14,2,23.31,4552.41,93.24
8379558012,0,6254066.04,17,23.31,"POS",20150502,"US","POS",6,2,19911003,498,"M","Preferencial",42,34000000,0,4,8448.73,1689.75,2443.14,2,23.31,4552.41,93.24
9398658008,1,625842.05,12,9.34,"POS",20150522,"US","POS",5,22,19990927,72,"M","Preferencial",39,10000000,1000000,5,20078.4,2868.34,4552.41,3,8.91,4552.41,267.2
9698658008,1,625842.05,12,9.34,"POS",20150522,"US","POS",5,22,19990927,72,"M","Preferencial",39,10000000,1000000,5,20078.4,2868.34,4552.41,3,8.91,4552.41,267.2
5839444661,1,629333.06,15,41.57,"POS",20150521,"US","POS",4,21,19911101,505,"F","Personal Plus",42,5000000,5000000,2,4552.41,4552.41,4552.41,4,26.81,4552.41,268.13
41128436043,0,62989.07,11,279.77,"POS",20150515,"US","POS",5,15,20110304,907,"M","Personal Plus",24,2000000,0,5,27357.87,3908.27,7857.49,5,144.63,4552.41,1157.01
1879624710,0,63055.55,23,181.91,"ATM_INT",20150515,"DO","ATM_INT",5,15,20030211,202,"M","Personal Plus",41,6000000,3000000,5,34082.07,4260.26,8351.75,4,103.31,1674.2,516.56
4498667380,0,63190.05,11,243.62,"POS",20150505,"US","POS",2,5,19990819,277,"M","Preferencial",36,8000000,4500000,2,9104.82,4552.41,4552.41,5,20.06,4552.41,782.22
9091224532,0,63218.43,21,292.27,"POS",20150506,"US","MCI",3,6,19930201,929,"M","Preferencial",52,66870000,15000000,2,13657.23,4552.41,4552.41,10,154.05,4552.41,4775.58
779454028,0,635832.34,20,31.86,"POS",20150529,"US","MCI",5,29,20000222,152,"M","Preferencial",47,37000000,18000000,5,54557.64,4546.47,8351.75,5,20.74,4552.41,228.1
4398658008,1,636431.07,12,9.34,"POS",20150522,"US","POS",5,22,19990927,72,"M","Preferencial",39,10000000,1000000,5,20078.4,2868.34,4552.41,3,8.91,4552.41,267.2
4343756492,0,63765.89,22,472.23,"POS",20150513,"US","MCI",3,13,20110727,935,"F","Personal Plus",37,18000000,12000000,2,18209.64,4552.41,4552.41,6,61.02,4552.41,3417.23
1370087206,0,63880.06,15,583.99,"POS",20150501,"US","POS",5,1,20120502,222,"M","Personal Plus",59,23362137,8500000,2,27314.46,4552.41,4552.41,3,85.34,4552.41,1280.1
870087206,0,63880.06,15,583.99,"POS",20150501,"US","POS",5,1,20120502,222,"M","Personal Plus",59,23362137,8500000,2,27314.46,4552.41,4552.41,3,85.34,4552.41,1280.1
8837924747,0,638864.01,10,614.04,"POS",20150521,"US","POS",4,21,19891001,210,"F","Preferencial",53,49600000,5000000,2,18209.64,4552.41,4552.41,3,577.37,4552.41,14434.25
4371786223,0,64030.58,17,461.26,"POS",20150513,"US","MCI",3,13,19970617,238,"M","Preferencial",39,15500000,2000000,2,1942.46,971.23,971.23,9,72.17,4552.41,2814.59
118266544,0,642871.82,22,470.23,"POS",20150515,"US","MCI",5,15,19790208,929,"M","Preferencial",69,20000000,5000000,3,15715.64,5238.55,7857.49,4,112.29,4552.41,1122.93
6564555426,0,64372.63,18,659.13,"POS",20150514,"US","MCI",4,14,19941110,498,"F","Preferencial",47,10000000,3000000,2,18209.64,4552.41,4552.41,7,348.89,4552.41,4186.72
